,email,tdm_url,time_stamp,mine_method,doi,recall,precision,comment,host,domain,suffix,grid_id,name,link,relationship_type,related_grid_id
900,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.433534.6
901,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.452338.b
902,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463835.f
903,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.493850.3
904,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464028.c
905,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.483157.c
906,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.483415.f
907,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463962.c
908,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463961.f
909,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464156.4
910,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463960.e
911,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463972.d
912,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463867.8
913,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463994.5
914,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462058.d
915,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462350.6
916,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462498.5
917,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463801.8
918,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464164.5
919,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463775.4
920,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463965.b
921,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462583.e
922,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463971.e
923,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462909.0
924,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.483491.3
925,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463873.d
926,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.483499.b
927,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463861.e
928,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.463763.3
929,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462594.8
930,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464152.0
931,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462603.5
932,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462913.b
933,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464135.1
934,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.464101.6
935,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462549.8
936,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.462701.6
937,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457013.4,Institut Écologie et Environnement,http://www.cnrs.fr/inee/,Child,grid.473801.9
938,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Parent,grid.4444.0
939,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463761.1
940,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.482976.6
941,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463776.7
942,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463755.6
943,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463788.6
944,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463795.a
945,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463799.6
946,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463757.4
947,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462815.c
948,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469414.a
949,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469395.4
950,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463849.4
951,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469410.e
952,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.493854.7
953,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463821.a
954,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.473561.2
955,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463828.3
956,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469425.8
957,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469496.0
958,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464169.8
959,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462897.6
960,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.464103.4
961,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463832.8
962,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463834.e
963,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462822.8
964,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469394.5
965,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462819.0
966,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469399.8
967,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463839.3
968,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463840.d
969,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.470340.4
970,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463831.b
971,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483349.1
972,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483092.4
973,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.469415.b
974,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463827.c
975,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463822.9
976,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483258.0
977,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462235.4
978,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.463925.f
979,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462833.8
980,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.483371.a
981,sete.cnrs.fr,https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1111%2F2041-210X.12807,2019-01-03 18:07:39 UTC,Wiley PDF,10.1111/2041-210x.12807,True,True,,sete.cnrs.fr,cnrs,fr,grid.457014.3,Institut des sciences humaines et sociales,http://www.cnrs.fr/inshs/,Child,grid.462942.f
